Year,Name,PP,DD,MM,FF,Mode,Ch,Movie,Nom,Pic,Dir,Aml,Afl,PrN,PrW,PrNl,PrWl,Gdr,Gmc,Gd,Gm1,Gm2,Gf1,Gf2,PGA,DGA,SAM,SAF,Age,Length,Days
1968,Rachel,1,0,0,0,4,2,Rachel,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,231
1968,Romeo,1,0,0,0,5,2,Romeo,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,188
1968,Harvey,0,1,0,0,1,2,Lion,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1968,Kubrick,0,1,0,0,2,2,Twothousandandone,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Pontecorvo,0,1,0,0,3,2,Algiers,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Reed,0,1,0,0,4,1,Oliver,12,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Zeffirelli,0,1,0,0,5,2,Romeo,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Arkin,0,0,1,0,1,2,Heart,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1968,Bates,0,0,1,0,2,2,Fixer,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1968,Moody,0,0,1,0,3,2,Oliver,12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0
1968,OToole,0,0,1,0,4,2,Lion,7,1,1,1,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0
1968,Robertson,0,0,1,0,5,1,Charly,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1968,HepburnK,0,0,0,1,1,1,Lion,7,1,1,1,1,10,2,10,2,0,0,0,0,0,0,0,0,0,0,0,61,0,0
1968,Neal,0,0,0,1,2,2,Subject,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1968,RedgraveV,0,0,0,1,3,2,Isadora,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1968,Streisand,0,0,0,1,4,1,Funny,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0
1968,Woodward,0,0,0,1,5,2,Rachel,4,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,38,0,0
1967,Bonnie,1,0,0,0,1,2,Bonnie,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,241
1967,Dolittle,1,0,0,0,2,2,Dolittle,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,113
1967,Graduate,1,0,0,0,3,2,Graduate,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,105,111
1967,Guess,1,0,0,0,4,2,Guess,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,121
1967,Heat,1,0,0,0,5,1,Heat,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109,252
1967,BrooksR,0,1,0,0,1,2,Blood,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Jewison,0,1,0,0,2,2,Heat,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Kramer,0,1,0,0,3,2,Guess,10,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Nichols,0,1,0,0,4,1,Graduate,7,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1967,Penn,0,1,0,0,5,2,Bonnie,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Beatty,0,0,1,0,1,2,Bonnie,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1967,Hoffman,0,0,1,0,2,2,Graduate,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1967,Newman,0,0,1,0,3,2,Cool,4,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
1967,Steiger,0,0,1,0,4,1,Heat,7,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0
1967,Tracy,0,0,1,0,5,2,Guess,10,1,1,1,1,8,2,8,2,0,0,0,0,0,0,0,0,0,0,0,67,0,0
1967,Bancroft,0,0,0,1,1,2,Graduate,7,1,1,1,1,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,36,0,0
1967,Dunaway,0,0,0,1,2,2,Bonnie,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
1967,Evans,0,0,0,1,3,2,Whisperers,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79,0,0
1967,HepburnA,0,0,0,1,4,2,Wait,1,0,0,0,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1967,HepburnK,0,0,0,1,5,1,Guess,10,1,1,1,1,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0
1966,Alfie,1,0,0,0,1,2,Alfie,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,229
1966,Russians,1,0,0,0,2,2,Russians,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,126,320
1966,Sand,1,0,0,0,3,2,Sand,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,111
1966,Seasons,1,0,0,0,4,1,Seasons,8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,120,119
1966,Woolf,1,0,0,0,5,2,Woolf,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,293
1966,Antonioni,0,1,0,0,1,2,Blowup,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,BrooksR,0,1,0,0,2,2,Professionals,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Lelouch,0,1,0,0,3,2,Man,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Nichols,0,1,0,0,4,2,Woolf,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Zinneman,0,1,0,0,5,1,Seasons,8,1,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1966,Arkin,0,0,1,0,1,2,Russians,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,0
1966,Burton,0,0,1,0,2,2,Woolf,13,1,1,1,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
1966,Caine,0,0,1,0,3,2,Alfie,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1966,McQueen,0,0,1,0,4,2,Sand,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1966,Scofield,0,0,1,0,5,1,Seasons,8,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0
1966,Aimee,0,0,0,1,1,2,Man,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0
1966,Kaminska,0,0,0,1,2,2,Shop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
1966,RedgraveL,0,0,0,1,3,2,Georgy,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0
1966,RedgraveV,0,0,0,1,4,2,Morgan,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1966,Taylor,0,0,0,1,5,1,Woolf,13,1,1,1,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0
1965,Darling,1,0,0,0,1,2,Darling,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,258
1965,Ship,1,0,0,0,2,2,Ship,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,263
1965,Sound,1,0,0,0,3,1,Sound,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,174,412
1965,Thousand,1,0,0,0,4,2,Thousand,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,126
1965,Zhivago,1,0,0,0,5,2,Zhivago,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,197,117
1965,Lean,0,1,0,0,1,2,Zhivago,10,1,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965,Schlesinger,0,1,0,0,2,2,Darling,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Teshigahara,0,1,0,0,3,2,Dunes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Wise,0,1,0,0,4,1,Sound,10,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965,Wyler,0,1,0,0,5,2,Collector,3,0,1,0,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Burton,0,0,1,0,1,2,Spy,2,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1965,Marvin,0,0,1,0,2,1,Cat,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0
1965,Olivier,0,0,1,0,3,2,Othello,4,0,0,1,0,6,1,6,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0
1965,Steiger,0,0,1,0,4,2,Pawnbroker,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1965,Werner,0,0,1,0,5,2,Ship,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
1965,Andrews,0,0,0,1,1,2,Sound,10,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,30,0,0
1965,Christie,0,0,0,1,2,1,Darling,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
1965,Eggar,0,0,0,1,3,2,Collector,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0
1965,Hartman,0,0,0,1,4,2,Patch,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
1965,Signoret,0,0,0,1,5,2,Ship,8,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0
1964,Becket,1,0,0,0,1,2,Becket,12,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,390
1964,Fair,1,0,0,0,2,1,Fair,12,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,170,166
1964,Poppins,1,0,0,0,3,2,Poppins,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,221
1964,Strangelove,1,0,0,0,4,2,Strangelove,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,432
1964,Zorba,1,0,0,0,5,2,Zorba,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,109
1964,Cacoyannis,0,1,0,0,1,2,Zorba,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Cukor,0,1,0,0,2,1,Fair,12,1,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1964,Glenville,0,1,0,0,3,2,Becket,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Kubrick,0,1,0,0,4,2,Strangelove,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Stevenson,0,1,0,0,5,2,Poppins,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Burton,0,0,1,0,1,2,Becket,12,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1964,Harrison,0,0,1,0,2,1,Fair,12,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0
1964,OToole,0,0,1,0,3,2,Becket,12,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0
1964,Quinn,0,0,1,0,4,2,Zorba,7,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1964,Sellers,0,0,1,0,5,2,Strangelove,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1964,Andrews,0,0,0,1,1,1,Poppins,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0
1964,Bancroft,0,0,0,1,2,2,Pumpkin,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,33,0,0
1964,Loren,0,0,0,1,3,2,Marriage,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1964,Reynolds,0,0,0,1,4,2,Unsinkable,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1964,Stanley,0,0,0,1,5,2,Seance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1963,America,1,0,0,0,1,2,America,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,120
1963,Cleopatra,1,0,0,0,2,2,Cleopatra,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,306
1963,Jones,1,0,0,0,3,1,Jones,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,128,190
1963,Lilies,1,0,0,0,4,2,Lilies,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,195
1963,West,1,0,0,0,5,2,West,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,418
1963,Fellini,0,1,0,0,1,2,Eight,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Kazan,0,1,0,0,2,2,America,4,1,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1963,Preminger,0,1,0,0,3,2,Cardinal,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Richardson,0,1,0,0,4,1,Jones,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1963,Ritt,0,1,0,0,5,2,Hud,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Finney,0,0,1,0,1,2,Jones,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1963,Harrison,0,0,1,0,2,2,Cleopatra,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1963,HarrisR,0,0,1,0,3,2,Sporting,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
1963,Newman,0,0,1,0,4,2,Hud,7,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
1963,Poitier,0,0,1,0,5,1,Lilies,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,36,0,0
1963,Caron,0,0,0,1,1,2,Room,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,0,0
1963,MacLaine,0,0,0,1,2,2,Irma,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0
1963,Neal,0,0,0,1,3,1,Hud,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1963,RobertsR,0,0,0,1,4,2,Sporting,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1963,Wood,0,0,0,1,5,2,Stranger,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
1962,Lawrence,1,0,0,0,1,1,Lawrence,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,216,113
1962,Longest,1,0,0,0,2,2,Longest,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,186
1962,Mockingbird,1,0,0,0,3,2,Mockingbird,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,104
1962,Music,1,0,0,0,4,2,Music,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,293
1962,Mutiny,1,0,0,0,5,2,Mutiny,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,151
1962,Germi,0,1,0,0,1,2,Divorce,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Lean,0,1,0,0,2,1,Lawrence,10,1,1,1,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1962,Mulligan,0,1,0,0,3,2,Mockingbird,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Penn,0,1,0,0,4,2,Miracle,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Perry,0,1,0,0,5,2,David,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Lancaster,0,0,1,0,1,2,Alcatraz,4,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0
1962,Lemmon,0,0,1,0,2,2,Wine,5,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
1962,Mastroianni,0,0,1,0,3,2,Divorce,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0
1962,OToole,0,0,1,0,4,2,Lawrence,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1962,Peck,0,0,1,0,5,1,Mockingbird,8,1,1,1,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0
1962,Bancroft,0,0,0,1,1,1,Miracle,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1962,DavisB,0,0,0,1,2,2,Jane,5,0,0,0,1,9,2,9,2,0,0,0,0,0,0,0,0,0,0,0,54,0,0
1962,HepburnK,0,0,0,1,3,2,Long,1,0,0,0,1,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1962,Page,0,0,0,1,4,2,Sweet,3,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0
1962,Remick,0,0,0,1,5,2,Wine,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1961,Fanny,1,0,0,0,1,2,Fanny,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,285
1961,Hustler,1,0,0,0,2,2,Hustler,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,196
1961,Navarone,1,0,0,0,3,2,Navarone,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,291
1961,Nuremberg,1,0,0,0,4,2,Nuremberg,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,111
1961,West,1,0,0,0,5,1,West,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,152,173
1961,Fellini,0,1,0,0,1,2,Dolce,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Kramer,0,1,0,0,2,2,Nuremberg,11,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1961,RobbinsJWise,0,1,0,0,3,1,West,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1961,Rossen,0,1,0,0,4,2,Hustler,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Thompson,0,1,0,0,5,2,Navarone,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Boyer,0,0,1,0,1,2,Fanny,5,1,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
1961,Newman,0,0,1,0,2,2,Hustler,9,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
1961,Schell,0,0,1,0,3,1,Nuremberg,11,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0
1961,Tracy,0,0,1,0,4,2,Nuremberg,11,1,1,2,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,61,0,0
1961,Whitman,0,0,1,0,5,2,Mark,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1961,HepburnA,0,0,0,1,1,2,Breakfast,5,0,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0
1961,Laurie,0,0,0,1,2,2,Hustler,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
1961,Loren,0,0,0,1,3,1,Two,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
1961,Page,0,0,0,1,4,2,Summer,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0
1961,Wood,0,0,0,1,5,2,Splendor,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
1960,Alamo,1,0,0,0,1,2,Alamo,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,175
1960,Apartment,1,0,0,0,2,1,Apartment,10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,120,306
1960,Gantry,1,0,0,0,3,2,Gantry,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,284
1960,Sons,1,0,0,0,4,2,Sons,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,258
1960,Sundowners,1,0,0,0,5,2,Sundowners,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,130
1960,Cardiff,0,1,0,0,1,2,Sons,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Dassin,0,1,0,0,2,2,Never,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Hitchcock,0,1,0,0,3,2,Psycho,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Wilder,0,1,0,0,4,1,Apartment,10,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960,Zinneman,0,1,0,0,5,2,Sundowners,5,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,HowardT,0,0,1,0,1,2,Sons,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
1960,Lancaster,0,0,1,0,2,1,Gantry,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0
1960,Lemmon,0,0,1,0,3,2,Apartment,10,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0
1960,Olivier,0,0,1,0,4,2,Entertainer,1,0,0,1,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0
1960,Tracy,0,0,1,0,5,2,Inherit,4,0,0,1,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,60,0,0
1960,Garson,0,0,0,1,1,2,Sunrise,4,0,0,0,1,6,1,6,1,0,0,0,0,0,1,0,0,0,0,0,56,0,0
1960,Kerr,0,0,0,1,2,2,Sundowners,5,1,1,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
1960,MacLaine,0,0,0,1,3,2,Apartment,10,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0
1960,Mercouri,0,0,0,1,4,2,Never,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1960,Taylor,0,0,0,1,5,1,Butterfield,2,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
1959,Anatomy,1,0,0,0,1,2,Anatomy,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,278
1959,Ben,1,0,0,0,2,1,Ben,12,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,212,138
1959,Diary,1,0,0,0,3,2,Diary,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,383
1959,Nun,1,0,0,0,4,2,Nun,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,291
1959,Room,1,0,0,0,5,2,Room,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,371
1959,Clayton,0,1,0,0,1,2,Room,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Stevens,0,1,0,0,2,2,Diary,8,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Wilder,0,1,0,0,3,2,Hot,6,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Wyler,0,1,0,0,4,1,Ben,12,1,1,1,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1959,Zinneman,0,1,0,0,5,2,Nun,8,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Harvey,0,0,1,0,1,2,Room,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1959,Heston,0,0,1,0,2,1,Ben,12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1959,Lemmon,0,0,1,0,3,2,Hot,6,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,0
1959,Muni,0,0,1,0,4,2,Angry,2,0,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0
1959,Stewart,0,0,1,0,5,2,Anatomy,7,1,0,1,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0
1959,Day,0,0,0,1,1,2,Pillow,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1959,HepburnA,0,0,0,1,2,2,Nun,8,1,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1959,HepburnK,0,0,0,1,3,2,Suddenly,3,0,0,0,2,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0
1959,Signoret,0,0,0,1,4,1,Room,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
