Case,No,Task,CC1,GN1,NS1,BU1,FA1,LD1,BZ1,FC1,FP1,RP1,PP1,KA1,SC1,TS1,NV1,MA1,LB1,AF1,HU1,Price1,CC2,GN2,NS2,BU2,FA2,LD2,BZ2,FC2,FP2,RP2,PP2,KA2,SC2,TS2,NV2,MA2,LB2,AF2,HU2,Price2,CC3,GN3,NS3,BU3,FA3,LD3,BZ3,FC3,FP3,RP3,PP3,KA3,SC3,TS3,NV3,MA3,LB3,AF3,HU3,Price3,CC4,GN4,NS4,BU4,FA4,LD4,BZ4,FC4,FP4,RP4,PP4,KA4,SC4,TS4,NV4,MA4,LB4,AF4,HU4,Price4,Ch1,Ch2,Ch3,Ch4,segment,segmentind,year,yearind,miles,milesind,milesa,night,nightind,nighta,gender,genderind,age,ageind,agea,educ,educind,region,regionind,Urb,Urbind,income,incomeind,incomea,Choice
3,48,10,0,2,0,0,2,2,0,0,4,2,0,1,0,3,3,4,0,0,0,10,0,2,0,0,2,3,0,0,2,2,0,1,0,3,2,1,0,0,0,2,0,1,0,0,2,2,0,0,1,2,0,2,0,2,3,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch1
3,49,11,1,2,4,6,0,0,2,0,0,0,0,2,4,0,3,0,2,0,0,9,1,1,4,1,0,0,2,0,0,0,0,2,4,0,1,0,4,0,0,1,3,2,1,5,0,0,3,0,0,0,0,2,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch2
3,50,12,3,0,2,0,0,1,0,1,2,2,0,0,0,0,0,4,3,2,0,11,1,0,2,0,0,1,0,2,4,1,0,0,0,0,0,1,4,2,0,1,3,0,5,0,0,2,0,1,2,1,0,0,0,0,0,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch2
3,51,13,0,0,0,5,2,0,0,0,1,0,1,0,1,3,1,0,0,2,1,2,0,0,0,3,2,0,0,0,3,0,1,0,2,1,3,0,0,3,2,7,0,0,0,2,1,0,0,0,3,0,1,0,4,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch3
3,52,14,3,0,5,5,2,3,3,0,0,2,0,0,0,2,0,0,0,0,2,12,1,0,4,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,1,1,3,0,3,6,2,1,1,0,0,1,0,0,0,3,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch2
3,53,15,0,1,0,0,2,0,0,1,3,0,2,2,1,0,0,3,3,0,0,5,0,2,0,0,1,0,0,1,1,0,3,1,1,0,0,1,4,0,0,10,0,2,0,0,2,0,0,1,1,0,3,1,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch4
3,54,16,0,0,0,5,0,1,0,0,0,1,0,2,1,2,2,0,4,3,0,1,0,0,0,3,0,3,0,0,0,1,0,2,4,3,2,0,1,1,0,7,0,0,0,3,0,3,0,0,0,2,0,2,2,1,1,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch1
3,55,17,2,2,1,0,0,0,3,2,0,0,1,0,0,0,3,2,0,0,1,11,2,2,4,0,0,0,1,2,0,0,1,0,0,0,3,1,0,0,2,5,2,2,2,0,0,0,2,1,0,0,1,0,0,0,2,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch3
3,56,18,2,0,0,1,0,2,3,0,2,0,3,2,0,0,0,2,0,2,0,9,3,0,0,1,0,1,1,0,1,0,3,1,0,0,0,2,0,3,0,9,2,0,0,5,0,1,1,0,2,0,1,1,0,0,0,4,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch2
3,57,19,1,2,1,0,2,0,0,0,0,1,0,0,3,3,0,0,2,0,2,12,1,2,5,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1,4,1,1,2,0,1,0,0,0,0,2,0,0,3,1,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2002,3,151 To 200 Miles,4,160,Under 10%,1,2,Female,1,40 To 49,3,45,Some College (1-3 Years),5,SE,3,Rural/Country,1,"$30,000 to $39,999",2,35000,Ch4
4,58,1,3,2,0,0,2,0,3,0,1,0,3,0,0,0,1,2,0,0,2,11,3,2,0,0,1,0,3,0,2,0,1,0,0,0,3,3,0,0,1,12,1,2,0,0,2,0,1,0,3,0,3,0,0,0,2,4,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,59,2,0,0,3,6,0,3,0,1,0,0,0,1,4,1,0,0,4,1,0,2,0,0,1,1,0,2,0,1,0,0,0,2,2,2,0,0,1,1,0,2,0,0,4,1,0,1,0,1,0,0,0,1,2,2,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch4
4,60,3,1,2,0,4,1,2,0,0,0,1,0,1,0,0,0,1,3,0,0,12,3,2,0,1,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,9,3,2,0,2,1,1,0,0,0,2,0,1,0,0,0,2,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,61,4,0,0,2,0,0,0,3,1,3,1,0,0,1,3,0,0,0,3,1,4,0,0,3,0,0,0,3,1,1,2,0,0,1,3,0,0,0,1,1,4,0,0,3,0,0,0,3,1,2,2,0,0,2,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,62,5,0,1,0,1,1,0,1,0,0,1,2,0,4,0,2,0,0,2,0,7,0,1,0,1,1,0,3,0,0,1,2,0,2,0,1,0,0,3,0,5,0,2,0,3,1,0,1,0,0,2,1,0,2,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,63,6,3,0,0,0,0,0,0,1,4,0,1,1,0,1,0,4,4,0,1,10,1,0,0,0,0,0,0,2,1,0,2,1,0,3,0,3,3,0,1,10,1,0,0,0,0,0,0,1,4,0,2,1,0,2,0,1,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch4
4,64,7,0,2,3,1,2,2,0,2,0,0,0,0,0,3,2,0,0,0,1,7,0,1,2,6,2,2,0,1,0,0,0,0,0,3,3,0,0,0,1,3,0,2,2,3,1,1,0,2,0,0,0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,65,8,3,0,2,0,0,1,0,0,4,2,1,0,2,0,2,0,2,0,0,7,3,0,1,0,0,3,0,0,3,2,2,0,3,0,3,0,2,0,0,10,3,0,1,0,0,2,0,0,3,2,1,0,3,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,66,9,1,0,2,0,2,0,1,1,0,0,0,2,4,0,0,4,0,1,0,11,2,0,1,0,1,0,1,1,0,0,0,1,4,0,0,1,0,1,0,9,2,0,4,0,2,0,1,2,0,0,0,1,1,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch4
4,67,10,0,1,0,0,0,1,3,0,0,0,1,1,0,0,2,0,3,3,1,1,0,2,0,0,0,3,1,0,0,0,2,2,0,0,2,0,4,3,1,10,0,1,0,0,0,3,3,0,0,0,3,1,0,0,3,0,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch1
4,68,11,0,0,0,1,2,0,1,2,2,2,0,0,0,2,0,2,4,0,0,1,0,0,0,3,1,0,3,1,3,2,0,0,0,3,0,3,4,0,0,3,0,0,0,1,1,0,1,2,3,1,0,0,0,2,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch1
4,69,12,0,1,5,1,0,0,0,0,3,0,0,2,3,0,3,1,0,0,2,12,0,1,3,3,0,0,0,0,2,0,0,2,2,0,2,4,0,0,1,1,0,2,4,3,0,0,0,0,1,0,0,1,1,0,1,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,70,13,3,1,2,0,0,3,0,0,0,1,2,1,0,3,0,0,0,2,0,10,2,2,5,0,0,3,0,0,0,1,1,1,0,3,0,0,0,3,0,5,3,2,3,0,0,1,0,0,0,2,2,2,0,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,71,14,1,0,0,6,2,3,0,0,3,0,2,0,2,0,0,0,0,1,2,4,1,0,0,6,2,3,0,0,2,0,2,0,1,0,0,0,0,3,1,2,3,0,0,2,2,3,0,0,3,0,1,0,3,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,72,15,0,0,0,0,0,2,2,2,0,2,0,0,0,1,1,1,2,0,2,12,0,0,0,0,0,1,1,1,0,2,0,0,0,1,2,3,3,0,2,3,0,0,0,0,0,3,3,1,0,2,0,0,0,1,2,3,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,73,16,3,0,2,6,2,0,2,0,0,0,1,0,0,3,1,0,4,0,0,12,3,0,5,5,2,0,3,0,0,0,2,0,0,2,2,0,3,0,0,7,3,0,3,6,1,0,1,0,0,0,3,0,0,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,74,17,0,2,0,4,0,0,0,2,2,2,0,2,2,0,0,4,0,1,0,6,0,1,0,6,0,0,0,2,4,1,0,2,3,0,0,4,0,1,0,4,0,1,0,4,0,0,0,2,3,2,0,2,3,0,0,2,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch2
4,75,18,0,2,2,0,2,3,0,2,0,1,2,0,2,0,0,4,0,0,0,10,0,1,1,0,2,2,0,1,0,2,1,0,4,0,0,4,0,0,0,7,0,1,4,0,1,2,0,2,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
4,76,19,1,0,0,0,0,0,1,0,4,0,0,1,0,2,3,0,1,1,2,3,3,0,0,0,0,0,2,0,2,0,0,2,0,3,1,0,4,2,1,10,3,0,0,0,0,0,1,0,4,0,0,1,0,3,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Small Car,6,2000,1,Over 400 Miles,9,750,Under 10%,1,10,Male,2,40 To 49,3,40,College Graduate (4 Years),1,SE,3,Urban/City,3,"$160,000 to $169,999",15,165000,Ch3
5,77,1,0,2,2,0,2,0,0,2,1,0,0,0,0,0,3,0,4,3,1,11,0,1,3,0,2,0,0,2,3,0,0,0,0,0,3,0,4,2,2,12,0,2,3,0,2,0,0,2,1,0,0,0,0,0,1,0,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch3
5,78,2,1,0,0,0,0,2,2,0,0,2,2,2,3,2,0,4,0,0,0,6,1,0,0,0,0,2,3,0,0,2,3,1,4,3,0,2,0,0,0,5,3,0,0,0,0,1,1,0,0,2,2,2,3,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,79,3,2,1,1,4,0,0,3,0,0,2,0,0,3,0,0,0,4,0,2,10,3,2,1,6,0,0,2,0,0,1,0,0,4,0,0,0,3,0,2,12,3,1,1,3,0,0,1,0,0,2,0,0,4,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,80,4,0,0,0,5,2,0,0,2,0,0,2,2,0,3,3,1,0,3,0,5,0,0,0,5,2,0,0,1,0,0,3,1,0,1,1,2,0,3,0,11,0,0,0,3,2,0,0,2,0,0,3,2,0,3,3,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,81,5,3,1,3,0,1,1,1,1,4,0,0,2,0,0,0,0,0,0,0,5,3,2,2,0,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,3,3,1,2,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,82,6,0,0,0,2,0,3,0,0,1,2,0,0,0,2,2,2,4,1,0,12,0,0,0,6,0,2,0,0,2,1,0,0,0,1,2,3,4,1,0,2,0,0,0,5,0,3,0,0,3,2,0,0,0,3,2,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch4
5,83,7,0,2,0,0,2,0,0,0,0,2,1,2,4,2,2,0,0,0,2,4,0,1,0,0,1,0,0,0,0,2,3,1,2,3,3,0,0,0,2,12,0,2,0,0,1,0,0,0,0,1,3,2,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch4
5,84,8,0,0,3,2,0,1,3,0,3,0,2,0,3,0,0,4,0,0,1,10,0,0,1,3,0,2,1,0,3,0,3,0,4,0,0,4,0,0,1,1,0,0,4,3,0,2,2,0,2,0,3,0,4,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,85,9,3,2,0,4,0,0,3,1,0,0,2,0,2,0,0,0,1,2,0,5,1,1,0,4,0,0,2,2,0,0,1,0,2,0,0,0,1,2,0,8,3,2,0,5,0,0,1,1,0,0,1,0,3,0,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,86,10,3,0,3,0,1,0,0,0,1,2,0,0,0,2,0,2,0,1,2,8,1,0,3,0,1,0,0,0,4,1,0,0,0,1,0,1,0,3,1,11,3,0,4,0,2,0,0,0,1,1,0,0,0,2,0,4,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,87,11,0,2,4,0,0,2,0,2,0,0,0,1,0,3,2,4,2,0,0,8,0,2,4,0,0,3,0,2,0,0,0,2,0,2,3,3,4,0,0,12,0,2,4,0,0,3,0,2,0,0,0,1,0,3,3,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch4
5,88,12,3,0,0,2,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1,7,2,0,0,3,2,2,0,2,0,2,0,0,3,0,1,0,0,0,2,9,1,0,0,3,1,1,0,2,0,1,0,0,2,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch3
5,89,13,0,0,0,0,1,2,2,0,1,2,2,2,0,0,0,0,1,2,0,7,0,0,0,0,2,3,2,0,3,1,2,1,0,0,0,0,2,3,0,12,0,0,0,0,1,3,2,0,4,1,3,1,0,0,0,0,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,90,14,0,0,4,1,0,0,0,1,3,0,1,2,4,1,0,0,4,0,0,7,0,0,1,1,0,0,0,2,2,0,1,1,3,2,0,0,3,0,0,4,0,0,1,5,0,0,0,1,2,0,2,1,3,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,91,15,2,1,5,0,0,0,3,0,0,0,0,1,0,0,2,2,0,3,1,6,2,2,3,0,0,0,1,0,0,0,0,1,0,0,2,3,0,1,1,5,1,2,5,0,0,0,1,0,0,0,0,2,0,0,3,3,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,92,16,2,2,0,5,1,1,2,0,4,0,0,0,0,2,0,2,0,0,0,12,2,1,0,2,2,3,1,0,4,0,0,0,0,1,0,4,0,0,0,7,2,2,0,4,1,2,3,0,4,0,0,0,0,2,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch2
5,93,17,0,0,0,0,0,0,0,2,0,2,3,0,4,0,3,4,1,3,2,11,0,0,0,0,0,0,0,1,0,2,3,0,4,0,1,4,2,3,2,3,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch3
5,94,18,0,0,2,0,0,2,2,2,2,0,0,0,3,2,1,0,0,3,0,1,0,0,3,0,0,1,2,1,3,0,0,0,4,2,1,0,0,1,0,6,0,0,1,0,0,1,1,1,2,0,0,0,1,2,3,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch1
5,95,19,3,2,0,5,2,0,0,0,0,1,2,2,0,0,0,0,1,0,1,4,1,2,0,5,1,0,0,0,0,2,1,1,0,0,0,0,3,0,1,12,1,2,0,4,1,0,0,0,0,2,2,1,0,0,0,0,4,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Full-size Pickup,1,2005,6,Under 50 Miles,1,50,10% To 20%,2,20,Male,2,50 To 59,4,56,Trade/Vocational School,6,MW,1,Urban/City,3,"Under $29,999",1,28000,Ch4
6,96,1,0,0,0,2,0,0,1,2,4,0,1,0,2,0,0,1,2,1,0,6,0,0,0,6,0,0,2,2,4,0,3,0,2,0,0,4,3,3,0,10,0,0,0,5,0,0,1,1,4,0,1,0,2,0,0,4,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Small Car,6,2002,3,51 To 100 Miles,2,100,41% To 50%,5,42,Female,1,Under 30,1,20,Some College (1-3 Years),5,MW,1,Urban/City,3,"$60,000 to $69,999",5,60000,Ch1
