sentiment,tweet
5,Self-driving Mercedes- Benz ðŸ˜³ I know what I want for Christmas!!
5," Google Self-Driving Cars, User #00000001: � ok I really want one"
5,"Study: Self-Driving Cars Would Eliminate Majority Of Traffic Deaths, Congestion: WASHINGTON (AP) In some ways,... http://t.co/3BfnPi74WV"
5,I can't wait for self-driving cars to become mainstream. the roads will be so much safer
5,"Self-driving cars projected to reduce injuries by 90%, save $450B annually - http://t.co/1ql4qCufdY by @newsycombinator via @flyneapp"
5,Love that Self-driving New Car Smell.
5,I am so ready for the self driving car
5,So ready for self driving cars to be on the market. I'm bored of driving..
5,"Such impressive technology - What Google's self driving car sees, while gathering 1GB of data per second: https://t.co/DxNVEorng8"
5,"Self-driving car now, please."
5,Can't wait for those self driving taxis (at @ToppersPizza) [pic]: http://t.co/Cy8v2xYpqx
5,Wow! @BGR: Affordable self-driving cars could be available within the next three years http://t.co/1KH00G2weM by #futuretech
5,Can't wait till the google self driving cars come out within a couple years and solve the traffic provlem
5,Google's self-driving car just drove by as I was drinking my Rouge Shakespeare Oatmeal Stout. Too cool!
5,I can't wait for self driving cars. Imagine sending your car to go pick someone up while you finish getting ready for the movie.
5,@Autoline @detroitpublictv I swear I'm the only 'car guy' who loves the idea of self driving cars
5,From glass to self-driving cars and now quantum computers; Google is taking over the world and I'm totally okay with it.
5,I want a self-driving car. Like right f**king now.
5,Self driving cars + Waze + Uber + Google Maps = wow
5,"Finally bumped into one of the Google self driving cars today. Magnificent sight, dressed in a Toyota prius shell."
5,"The future of cars is exciting, finally: RT @IDSA: One writer speculates about the future of self-driving cars: http://t.co/8FMpxgn6"
5,WIRED: This ingenious self-driving vehicle saves lives by detecting roadside bombs  need em
5,I JUST SEEN A POST ABOUT SELF DRIVING CARS OMG YES I NEED THAT
5,How long till @TeslaMotors introduces a self driving model? I will sell my house for that. #traffic
5,"90% of drivers would consider self-driving cars to save on insurance, survey says: Andrew ThurlowAutomotive News... http://t.co/5NzkoO6Tgq"
5,"""@Gizmodo: This is the coolest demonstration of self-driving cars I've ever seen http://t.co/ECNzdtAOW6 http://t.co/f5W2kgyys6"" mae!!"
5,This is awesome - Hyundai Empty Car Convoy: (stunt drivers used to showcase self driving features) http://t.co/JnSuFuM1bY
5,Self driving cars are so cool! Incredible to see and learn about the technology behind them! 
5,I cannot wait until the age of self driving cars. 10-15 years tops
5,@DonMeltz @tpstigers @atanas @billdollins @cbdawson @notifyshane You can use Glass in the self driving car! Cool!
5,Cannot wait for their self-driving cars ;) then no stress. RT @AaronBabst: @alexlaughnan Safety first!
5,"Indeed RT @joshhyang: whoa: Google's Self-Driving Cars Complete 300K Miles Without Accident, Deemed Ready For Commuting http://t.co/iNUSN9CQ"
5,It went pretty fast. It also parked upside down. Just saw a presentation about Google's self-driving car. Very cool. #vmworld
5,Woohoo! Sign me up @Reuters: Who needs a license? Self-driving cars coming our way #exponentialtech
5,Google self driving cars need to happen like now! Traffic jams will be a thing of the past in 20 years! http://t.co/hF5Qs2du
5,Can't wait for Google's self driving cars
5,Google's self-driving car deemed ready for commuting. #technology http://t.co/2s3KZuxk
5,I want my self-driving car. Now. #waitingforthefuture
5,Google's self driving cars are the coolest things ever! #NLCUsummit @ Google Mountain View Headquarter http://t.co/a495MoEZw6
5,I WANT! I NEED! Google's self-driving cars are programmed to exceed speed limits by up to 10mph  http://t.co/dJhJ0lUSh0
5,@Chris_Gammell I am so looking to full deployment of self-driving cars by the time I am a hazard and should not be allowed to drive.
5,Give me a self driving car
5,Self driving cars? Finally
5,Wow a self driving car that's awesome! CNET: Ford's self-driving car unveils itself http://t.co/5uKzCBQ2Db
5,"I want one of those self-driving cars so I can sleep on my way to class in the mornings. Like can we have that now, we have the technology."
5,VineSciences: Google's self driving car! � I want!
5,I need one of those self driving carsðŸš˜
5,"@lantenengo @bruckerlaw imagine if all semis were self driving. Huge labor savings, plus faster delivery times since the can drive all night"
5,"Self driving cars now, please. #takemymoney"
5,"Self driving cars and drone highways. The future is now, and it's awesome"
5,Self-driving cars cannot come soon enough.
5,Also this traffic has made it abundantly clear self-driving cars can't come soon enough. Humans are inefficient and dangerous when driving.
5,My dad said the first self driving car he'll be the first person to buy it. He doesn't care how much it costs ðŸ˜‚
5,@dcurtis Great stuff man. I want most of that + self driving cars (at least on the highway) and wireless powered everything.
5,Self driving car! Yes!
5,Can't wait for Apple's self driving car!
5,Self-driving cars can't come soon enough.
5,"As much as i love Apple, Google has incredible innovation being introduced. I mean, self driving cars, and Project Glass are insane."
5,#TEDxBoulder Self-driving cars challenge all our assumptions about infrastructure and urban planning. They have enormous potential!
5,@dustinzick I vote for the self driving cars.
5,"Thank God I don't have to drive anymore. @Gizmodo: Holy crap, self-driving cars are now legal in California! "
5,"I love that Google dreams big then delivers! Much respect, it also helps I'm a kc native and also love the idea of self driving cars in DC."
5,I want a self-driving car! I wont gotta do shit! Just sleep while it takes me there(;
5,"Self-driving cars in my lifetime, I am so happy about this!!!!! http://t.co/LTeYGgKw"
5,Oh hey! We're a hot topic at #TRBAM! Yay self-driving cars! http://t.co/XUsPbssREu
5,Queuing up for #CES2014 BMW i3 SELF DRIVING electric car experience. Amongst the first in line.Gonna get awesome! http://t.co/ePj5JHQlkz
5,"They invented a self driving car, its making a debut in california right now. I've been waiting for this!!!!"
5,"@davedlg They creep me out! I saw them in California. http://t.co/Blv3WDaHAS Now, the self-driving car...THAT is cool."
5,@sergeantatarms very excited for self driving cars.  Great question.  #thoughtprovoking
5,Self-driving cars. So awesome. http://t.co/JIDyP8SWUR
5,BMWs self driving car can drift! Safety third. �  engage #theStig mode! #topgear
5,Self driving cars in five years. YESSSS!!!
5,I'm in love #audi #ces2014 @ Self-driving Car:s CheckInCES http://t.co/f05QQ1M02v
5,"Self driving cars, that's what we want! :)"
5,And so it begins�first self-driving car commercially available.  Yes!!!! #driveme
5,Cannot wait until we get self driving cars and reclaim all the wasted space from parked cars and wasted resources from car ownership.
5,few weeks of driving on HW 17 and already falling asleep on the road like a newborn. Self-driving car is definitely for me. F%$# u lawmakers
5,Self driving cars can't come soon enough. I'm also willing to beta test one. #goodbyeparkinglots #google
5,"Ya! I can't wait until I can buy a self-driving car. ""California's self-driving car permits take effect today"" http://t.co/RRGxW9y1yV"
5,I can't wait until we all have self-driving cars.
5,From self driving cars to parties on the moon. The next decades are gonna rock! http://t.co/E8VcX6loEW
5,Simply excellent. : I took a ride in Google's self-driving car | The Verge 
5,I very much look forward to self-driving cars.  #traffic
5,I am a huge fan of self driving cars and this article is awesome.  http://t.co/NXEHTJ8fKd
5,to the dreamers In Case You Missed It: Google's Self-Driving Car Prototype Is Here! http://t.co/F0B6EXRf11 #followusandgrow
5,"@dbrodey I want self-driving cars. I could work, read, watch videos, chat with friends etc... instead of sitting in traffic!!"
5,"@bruckerlaw @hexive once everyone has self driving cars and we outlaw motorcycles, the roads will be a better place."
5, Self driving food trucks that converge upon foursquare swarming locations. Genius!! How about Uber for food trucks?
5,Yeah!!  California Approves Self-Driving Cars on Public Streets 
5,"We really need self-driving cars in #LA! Save lives, gas &amp; GHG's with automated driving #techLA http://t.co/VLnBPjUm7q"
5,It's so cute!! I want one! Google's self-driving car: 
5,@neilcouper After seeing how many people around here call or text while driving the self-driving car cannot happen fast enough.
5,"Hope we keep Right to Drive ""@fmanjoo: self driving car will be amazing and change everything. This video is great. "
5,"UberFacts: Self-driving cars are legal in Nevada, Florida, and California. I WANT ONE WHAT THE FUUCCK WHERE ARE THEY?"
5,Well duh: rt @travisk: PUMPED to see self-driving cars on the road! http://t.co/3ppRjEG6O2
5,Self-driving cars would result in no traffic jams and reduce vehicular related deaths by tenfold
5,@netspencer: Entered my self-driving Tesla through the passenger door. I like this whole not having to drive thing.
5,"Autonomous or semi-autonomous cars could save 30,000-150,000 lives by eliminating potentially fatal accidents. #futurelooksbright"
5,"""@KatyKasmai: Commuting with self-driving cars. Now that's exciting. #futurenow #NewYorkerinSF http://t.co/uWHWt9H7mA"""
5,The 'Connected Car' will create massive opportunities for Tech and Telecom Companies http://t.co/d45RyVyCYx
5,Driver-less cars can't come quick enough! #trafficissues #takepeopleoutoftheequation
5,@DennisBone2 Driverless cars are going to have an enormous impact on our economy increase efficiency of roads reduce emissions. #4thplan
5,I want a driverless car. It would make commute fun.
5,@nvidia teamed with @ThyssenKrupp & AdasWorks 2 build an amazing #driverless #car mechanism http://t.co/qDRhhLDlOa http://t.co/DIPiW3oVf7”
5,@gruber Re: Uber & self-driving cars a big accessibility angle to ride-sharing and driverless cars. Big for folks like me who can't drive.
5,@TheSocialCTV what do u think of @google new car that can drive itself? as a legally blind guy w/o a license i think its incredible!
5,#androidTO | @androidTO | The miracle aspect of Google's self-driving car is that a blind individual can now commute independently.
5,hey @google or @Vw I need my self driving car and I need it now!
5,I can't wait till we get self driving cars #ColdsandRiding
5,.@TheEconomist with all self-driving cars traffic would be a thing of the past.
5,Self driving cars literally cannot come fast enough. Meter maids need to find new lines of work. Please. Yesterday.
5,So ready for self-driving cars! Driving is such a waste of productivity #SLOtoSF
5,Can't wait for self driving cars to be the standard.
5,I love the new Google self-driving cars!
5,Exciting!!! RT Ann Arbor Could Get Driverless Vehicles by 2021
5,"Driverless cars are the future of Artificial Intelligence, so many possibilities #innovation"
5,I want a self-driving car! #neednow
5,Self-driving cars will makes roads safer and travel more relaxing
